text,label
"As a teacher, I use these all the time! Keeps the germs away! This review was collected as part of a promotion.",1
love the lemon. it smells clean without smelling like a pool This review was collected as part of a promotion.,1
use them regularly. i have a tub in each room of the house! This review was collected as part of a promotion.,1
Great Product!! I always use it in my bathroom and my kitchen. This review was collected as part of a promotion.,1
"I love using Clorox products, it cleans up the biggest messes. This review was collected as part of a promotion.",1
very easy to just grab when a small spill happens. Very handy. This review was collected as part of a promotion.,1
"Great to keep things sanitized, especially after family colds. This review was collected as part of a promotion.",1
Love the wipes! We use them for the dogs messes all the time. This review was collected as part of a promotion.,1
like the way it cleans and love the smell would recommand to others,1
These are so quick to grab and are safe for all ages to use! This review was collected as part of a promotion.,1
"Great to use around the house,especially with small children. This review was collected as part of a promotion.",1
Wipes are convenient but a bigger size would be more helpful. This review was collected as part of a promotion.,1
So easy to wipe down messes in every room with clorox wipes! This review was collected as part of a promotion.,1
it works really well for the kitchen - cuts grease very well This review was collected as part of a promotion.,1
